Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,3-oxolithocholic_acid,Acetate,alloisolithocholic_acid,Butyrate,cholic_acid,deoxycholic_acid,glycocholic_acid,isodeoxycholic_acid,lithocholic_acid,propionate,succinate,taurocholic_acid,adapter,DNAconc,ForwardBarcode,Group,libraryname,mouse.number,nseqs,reads.in,reads.out,ReverseBarcode,sampleid,treatment
SRR22802781,WGA,314,795067061,PRJNA912122,SAMN32225967,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",322882732,UNIVERSITY OF CHICAGO,2021-12-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762526,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-268.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:05:00Z,1,LiverD-268.03,SRP413645,0.215,1.93,0,0.58,0.131,0.03,1.404,0.044,0,0.49,0,2,,,,,,,,,,,,
SRR22802782,WGA,314,2401187704,PRJNA912122,SAMN32225975,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",983260379,UNIVERSITY OF CHICAGO,2022-01-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762529,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-278.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:56:00Z,1,LiverD-278.01,SRP413645,6.841,23.65,0,4.89,0.683,19.264,0,1.883,17.921,4.59,1.15,0,,,,,,,,,,,,
SRR22802783,WGA,313,1106888738,PRJNA912122,SAMN32225965,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",458907795,UNIVERSITY OF CHICAGO,2021-12-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762525,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-266.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:11:00Z,1,LiverD-266.04,SRP413645,0.186,1.93,0,0.58,4.681,0.033,286.184,0.048,0,0.49,0,209.007,,,,,,,,,,,,
SRR22802784,WGA,314,2717790726,PRJNA912122,SAMN32225961,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1105066160,UNIVERSITY OF CHICAGO,2021-12-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762524,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.11,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:09:00Z,1,LiverD-264.11,SRP413645,6.709,44.91,2.253,6.66,15.6,173.338,0.004,11.461,61.753,15.97,1.46,0.11,,,,,,,,,,,,
SRR22802785,WGA,314,1545229921,PRJNA912122,SAMN32225960,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",628199682,UNIVERSITY OF CHICAGO,2021-12-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762523,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.09,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:18:00Z,1,LiverD-264.09,SRP413645,2.956,10.18,0.27,1.07,0.189,3.619,0,0,1.424,2.32,29.34,0,,,,,,,,,,,,
SRR22802786,WGA,314,3041593282,PRJNA912122,SAMN32225959,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1241700551,UNIVERSITY OF CHICAGO,2021-12-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762522,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.08,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:05:00Z,1,LiverD-264.08,SRP413645,104.554,40.22,7.586,11.41,2.027,926.839,0.02,67.851,1020.44,15.48,0.41,0,,,,,,,,,,,,
SRR22802787,WGA,314,1250998038,PRJNA912122,SAMN32225952,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",507254971,UNIVERSITY OF CHICAGO,2021-12-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762520,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-262.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:23:00Z,1,LiverD-262.04,SRP413645,0.176,3.43,0,0.58,0.715,0.096,3.4,0.054,0,0.49,0,2.864,,,,,,,,,,,,
SRR22802788,WGA,313,2633567449,PRJNA912122,SAMN32225948,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1084250257,UNIVERSITY OF CHICAGO,2021-12-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762519,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-260.07,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:47:00Z,1,LiverD-260.07,SRP413645,0.22,6.08,0,0.58,57.012,0.476,0.302,0.052,0,0.49,0,8.76,,,,,,,,,,,,
SRR22802789,WGA,314,3027906290,PRJNA912122,SAMN32225931,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1241366198,UNIVERSITY OF CHICAGO,2022-01-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762518,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-250.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:43:00Z,1,LiverD-250.04,SRP413645,0.107,62.11,0,12.47,2.796,0,0,0,0.261,22.76,1.09,0,,,,,,,,,,,,
SRR22802790,WGA,313,2575771523,PRJNA912122,SAMN32225389,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1100160291,UNIVERSITY OF CHICAGO,2021-05-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762521,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-045.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:51:00Z,1,LiverD-045.02,SRP413645,0.269553289,30.49,0.143157497,2.05,23.75500727,2.163471893,0.018146647,0.132299413,0.166888447,22.73,29.17,0.534936262,,,,,,,,,,,,
SRR22802791,WGA,313,2872721139,PRJNA912122,SAMN32225833,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1197664123,UNIVERSITY OF CHICAGO,2022-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762517,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-203.10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:17:00Z,1,LiverD-203.10,SRP413645,0.008,77.53,0,6.15,144.071,0.071,0.498,0.724,0.096,2.61,2.84,0.853,,,,,,,,,,,,
SRR22802792,WGA,312,2480527996,PRJNA912122,SAMN32225971,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1041334580,UNIVERSITY OF CHICAGO,2021-12-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762516,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-270.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:45:00Z,1,LiverD-270.03,SRP413645,0,43.68,0,0.62,0.41,1.136,0,0,2.63,0.24,1.32,0,,,,,,,,,,,,
SRR22802793,WGA,313,3136634692,PRJNA912122,SAMN32225277,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1305036527,UNIVERSITY OF CHICAGO,2021-12-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762290,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-002.12,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:44:00Z,1,LiverD-002.12,SRP413645,0,0.79,0.011,0.62,116.756,0.695,0.683,0.009,0.672,0.24,1.14,2.857,,,,,,,,,,,,
SRR22802794,WGA,314,2450541545,PRJNA912122,SAMN32225832,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1008546412,UNIVERSITY OF CHICAGO,2022-01-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762309,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-203.09,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:13:00Z,1,LiverD-203.09,SRP413645,0,41.04,0.085,2.6,902.032,1.35,151.975,1.462,0.221,2,3.07,234.57,,,,,,,,,,,,
SRR22802795,WGA,312,3252421528,PRJNA912122,SAMN32225970,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1375073018,UNIVERSITY OF CHICAGO,2021-12-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762515,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-270.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:12:00Z,1,LiverD-270.01,SRP413645,2.693,55.34,0.132,17.52,0.158,68.111,0,3.43,51.477,39.3,1.02,0,,,,,,,,,,,,
SRR22802796,WGA,312,2944148277,PRJNA912122,SAMN32225969,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1244010093,UNIVERSITY OF CHICAGO,2021-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762514,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-269.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:02:00Z,1,LiverD-269.01,SRP413645,331.882,66.14,24.925,6.31,2.384,1040.566,2.372,137.512,483.131,19.37,0.72,0.294,,,,,,,,,,,,
SRR22802797,WGA,312,11471672,PRJNA912122,SAMN32225966,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4776642,UNIVERSITY OF CHICAGO,2021-12-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762513,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-268.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:45:00Z,1,LiverD-268.01,SRP413645,0,0,0,0.62,0,0,0,0,0,0.24,0.72,0,,,,,,,,,,,,
SRR22802798,WGA,312,2725278783,PRJNA912122,SAMN32225964,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1160224420,UNIVERSITY OF CHICAGO,2021-12-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762512,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-266.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:00:00Z,1,LiverD-266.02,SRP413645,0.047,54.59,0.042,7.35,3.876,0,0,0,0.399,11.19,6.7,0,,,,,,,,,,,,
SRR22802799,WGA,313,1506301408,PRJNA912122,SAMN32225383,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",643262882,UNIVERSITY OF CHICAGO,2021-05-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762510,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-043.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:09:00Z,1,LiverD-043.02,SRP413645,0,19.53,0,0.22,50.73810746,0.184014826,0.303889327,0,0,0.08,1.68,5.768041191,,,,,,,,,,,,
SRR22802800,WGA,312,3032459072,PRJNA912122,SAMN32225962,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1264162583,UNIVERSITY OF CHICAGO,2021-12-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762509,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-265.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:12:00Z,1,LiverD-265.01,SRP413645,1.048,36.92,0.913,7.37,0.262,5.407,0,0.289,14.331,22.39,0,0,,,,,,,,,,,,
SRR22802801,WGA,312,3238979447,PRJNA912122,SAMN32225958,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1365070952,UNIVERSITY OF CHICAGO,2021-12-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762508,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.07,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T04:30:00Z,1,LiverD-264.07,SRP413645,50.44,19.43,3.966,3.55,1.731,159.347,0,12.084,217.579,6.89,1.26,0.002,,,,,,,,,,,,
SRR22802802,WGA,313,3057071153,PRJNA912122,SAMN32225963,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1283334623,UNIVERSITY OF CHICAGO,2021-12-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762511,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-266.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:35:00Z,1,LiverD-266.01,SRP413645,0.134,70.02,0,9.12,4.772,0,0,0,0.327,13.29,4.42,0,,,,,,,,,,,,
SRR22802803,WGA,312,3345181686,PRJNA912122,SAMN32225957,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1402265860,UNIVERSITY OF CHICAGO,2021-12-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762507,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T04:10:00Z,1,LiverD-264.06,SRP413645,22.392,13.81,5.448,2.27,1.902,56.283,0,3.983,160.668,5.63,1.27,0,,,,,,,,,,,,
SRR22802804,WGA,312,2602275957,PRJNA912122,SAMN32225956,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1101142020,UNIVERSITY OF CHICAGO,2021-12-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762506,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:34:00Z,1,LiverD-264.05,SRP413645,54.3,3.62,6.2,1.4,2.524,40.612,0,2.168,217.715,2.71,0.72,0,,,,,,,,,,,,
SRR22802805,WGA,311,3217797776,PRJNA912122,SAMN32225955,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1387023798,UNIVERSITY OF CHICAGO,2021-12-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762505,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.04,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:15:00Z,1,LiverD-264.04,SRP413645,63.131,6.84,14.301,2.17,2.857,88.257,0,4.201,315.228,5.17,0.72,0.066,,,,,,,,,,,,
SRR22802806,WGA,312,3027500360,PRJNA912122,SAMN32225954,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1270191211,UNIVERSITY OF CHICAGO,2021-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762504,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:08:00Z,1,LiverD-264.03,SRP413645,29.632,8.19,14.701,1.89,2.987,89.083,0.042,5.038,337.216,4.7,0.72,0.146,,,,,,,,,,,,
SRR22802807,WGA,312,2345730419,PRJNA912122,SAMN32225951,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",979133654,UNIVERSITY OF CHICAGO,2021-12-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762502,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-262.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:33:00Z,1,LiverD-262.03,SRP413645,0,3.47,0,0.62,1.719,0,32.097,0,0,1.14,4.04,42.127,,,,,,,,,,,,
SRR22802808,WGA,312,1275580964,PRJNA912122,SAMN32225950,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",540488729,UNIVERSITY OF CHICAGO,2021-12-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762501,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-262.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:20:00Z,1,LiverD-262.01,SRP413645,0,0,0,0.81,162.188,3.03,2.143,0,0.306,0.24,0.72,7.085,,,,,,,,,,,,
SRR22802809,WGA,312,3278638035,PRJNA912122,SAMN32225949,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1373881252,UNIVERSITY OF CHICAGO,2021-12-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762500,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-261.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:46:00Z,1,LiverD-261.01,SRP413645,0.379,128.62,0.995,40.43,0.368,10.766,0,1.009,10.188,13.08,5.28,0,,,,,,,,,,,,
SRR22802810,WGA,312,2784445753,PRJNA912122,SAMN32225953,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1170554561,UNIVERSITY OF CHICAGO,2021-12-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762503,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-264.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:02:00Z,1,LiverD-264.01,SRP413645,49.328,8.66,14.563,3.32,3.32,122.933,0,6.482,324.614,7.53,0.72,0,,,,,,,,,,,,
SRR22802811,WGA,313,1772736230,PRJNA912122,SAMN32225382,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",757257319,UNIVERSITY OF CHICAGO,2021-05-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762499,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-043.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:37:00Z,1,LiverD-043.01,SRP413645,0.109742314,21.62,0,0.22,9.466435623,0,0,0,0,0.08,1.44,5.482960421,,,,,,,,,,,,
SRR22802812,WGA,312,2863972449,PRJNA912122,SAMN32225947,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1230851347,UNIVERSITY OF CHICAGO,2021-12-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762498,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-260.06,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:05:00Z,1,LiverD-260.06,SRP413645,0,4.76,0,0.62,166.876,2.026,3.04,0,0,0.24,0.72,24.761,,,,,,,,,,,,
SRR22802813,WGA,312,3140591374,PRJNA912122,SAMN32225946,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1348002530,UNIVERSITY OF CHICAGO,2021-12-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762497,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-260.05,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T02:50:00Z,1,LiverD-260.05,SRP413645,0,3.19,0,0.62,43.058,0.846,0.041,0,0,0.24,0.72,0.416,,,,,,,,,,,,
SRR22802814,WGA,312,2719668118,PRJNA912122,SAMN32225945,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1165752901,UNIVERSITY OF CHICAGO,2021-12-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762496,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-260.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:00:00Z,1,LiverD-260.03,SRP413645,0,0.91,0.053,0.62,18.751,0.32,1.984,0,0.005,0.24,0.72,8.055,,,,,,,,,,,,
SRR22802815,WGA,314,4498880718,PRJNA912122,SAMN32225904,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1829623694,UNIVERSITY OF CHICAGO,2021-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762494,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-236.03,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:05:00Z,1,LiverD-236.03,SRP413645,0.071,29.02,0,28.83,78.516,49.766,0,2.548,22.634,11.46,0.85,0,,,,,,,,,,,,
SRR22802816,WGA,314,3566611914,PRJNA912122,SAMN32225903,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1439385337,UNIVERSITY OF CHICAGO,2021-11-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762493,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-236.01,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:18:00Z,1,LiverD-236.01,SRP413645,0,12.57,0,11.06,55.515,18.16,0,0,13.307,7.38,0,0,,,,,,,,,,,,
SRR22802817,WGA,314,4783693944,PRJNA912122,SAMN32225900,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1930228796,UNIVERSITY OF CHICAGO,2021-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX18762492,USA,North America,"USA: Chicago\, IL",Homo sapiens,Illumina NovaSeq 6000,41.88 N 87.63 W,LiverD-235.02,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2022-12-19T00:00:00Z,2022-12-19T03:34:00Z,1,LiverD-235.02,SRP413645,0,10.11,0,1.62,62.684,0,0,0,0,0.1,1.76,0,,,,,,,,,,,,
