database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC1	QC2	QC3	QC4	QC5	QC6	QC7	QC8	A02	A03	A04	A-05	A-06	A-07	A08	A-09	A-10	A-12	A-13	A-14	A-15	A-16	A-17	A18	A-19	A-20	A21	A22	A-23	A24	A-25	A-26	A27	A-28	A30	A-05-7	A-06-7	A-07-7	A-09-7	A-10-7	A-12-7	A-13-7	A-14-7	A-15-7	A-16-7	A-17-7	A-19-7	A-20-7	A-23-7	A-24-7	A-25-7	A-26-7	A-28-7	A-29-7	A30-7
CHEBI:185054	C11H18O2	OC(=O)CCCCCCCCC#C	InChI=1S/C11H18O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h1H,3-10H2,(H,12,13)	10-undecynoic acid	227.128313		M+FA-H		5.35825												76902.20622	75736.16983	74830.52572	78687.23342	77677.07314	78790.75651	74612.57865	75446.20725	147013.0229	13387.88678	111702.418	15886.15316	54403.12041	127568.5141	161313.1759	71068.87078	89866.24243	575792.1869	14978.81987	15741.02898	108312.2957	193728.1855	74842.17084	119907.4201	14010.64695	228766.3138	31156.35213	89420.03628	24081.89869	237737.3853	236588.4907	18822.84292	148612.1738	24522.41984	212619.146	39342.70463	51121.47059	16322.68148	69630.87474	77138.09443	46571.89065	66856.97365	87116.80919	118559.4527	20249.01117	139233.5665	24118.89285	52309.41864	85198.24911	35692.94763	21957.43303	22027.07067	33453.61577	73783.57367	75825.8399
CHEBI:193475	C15H14O8S	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)OS(=O)(=O)O)O	InChI=1S/C15H14O8S/c16-9-5-12(17)11-7-13(18)15(22-14(11)6-9)8-1-3-10(4-2-8)23-24(19,20)21/h1-6,13,15-18H,7H2,(H,19,20,21)	[4-(3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl)phenyl]oxidanesulfonic acid	399.0389031		M+FA-H		4.71895												21335.82808	22129.8208	21510.83004	20532.76724	20535.98173	21385.9056	20675.92216	20731.72758	22797.62909	4.39612E-08	14029.02418	2678.359521	2469.723569	5446.111756	4.39612E-08	115506.5826	489.6524401	4.39612E-08	210.4580507	4.39612E-08	1994.365272	8.322223538	1042.008192	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	3975.086179	4.39612E-08	695058.7689	4.39612E-08	1419.040135	4.39612E-08	4.39612E-08	20226.85651	11617.13712	1544.063962	1259.297837	4.39612E-08	4.39612E-08	6791.614339	6292.339449	4.39612E-08	4506.414304	11377.876	144.7227192	2026.602953	366626.7496	3461.837108	3487.78376	14082.1485	4.39612E-08	4.39612E-08
CHEBI:134190	C18H26O4	CC(C)\C=C\CCCCC(=O)OCC=1C=CC(=C(C1)OC)O	InChI=1S/C18H26O4/c1-14(2)8-6-4-5-7-9-18(20)22-13-15-10-11-16(19)17(12-15)21-3/h6,8,10-12,14,19H,4-5,7,9,13H2,1-3H3/b8-6+	Capsiate	351.1813739		M+FA-H		5.925933333												6717.207638	7668.077453	6785.842463	7879.392234	6984.954359	7046.157119	7540.780157	7430.261641	15939.50885	1066.568143	3376.328079	985.0113933	21922.22946	18692.54407	54541.93388	493.3336516	33183.84812	13828.83875	634.6269323	660.4711544	18265.58348	24662.23971	7740.699814	14231.29271	580.6166759	19599.61204	3955.762107	2068.897227	613.4962854	8269.294849	2141.456981	947.7639801	51242.02377	6809.945814	1635.391828	1509.741793	216.3181395	1992.59272	4339.058498	4854.004393	2663.262363	5215.993031	866.6154196	1207.189333	775.340635	830.9017585	4.39612E-08	532.4910841	1630.080066	320.3248703	2320.785659	1741.589991	5542.873265	9331.643942	9427.929269
CHEBI:176479	C8H8O6S	S(OC=1C=C(CC(O)=O)C=CC1)(O)(=O)=O	InChI=1S/C8H8O6S/c9-8(10)5-6-2-1-3-7(4-6)14-15(11,12)13/h1-4H,5H2,(H,9,10)(H,11,12,13)	2-[3-(sulfooxy)phenyl]acetic acid	230.9963335		M-H		3.70555												20096.17812	20564.24257	20471.77295	20290.33378	19682.3855	19728.85216	20544.59186	20209.77736	19504.53593	50327.05844	5643.478607	158818.3104	112665.6244	7652.481879	4.39612E-08	29424.41477	16568.30947	1295.778359	101302.05	95739.60243	77877.37229	6267.035964	21421.22125	527.7690248	24248.51777	5434.898024	4746.76937	2164.760543	25019.5574	6914.309515	562.8672577	7641.753849	1160.291131	9176.334588	1275.073357	19173.5098	24652.63801	5493.158598	7303.241995	72471.4437	2399.032592	725.5352241	12399.97666	42613.84572	67832.36773	30750.0401	4904.215237	7550.952388	128617.5738	31373.28908	2851.822069	3288.743464	3423.918522	4485.031737	16480.76836
CHEBI:193476	C12H20O11	CC1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O	InChI=1S/C12H20O11/c1-2-3(13)8(7(17)11(20)21-2)22-12-6(16)4(14)5(15)9(23-12)10(18)19/h2-9,11-17,20H,1H3,(H,18,19)	3,4,5-trihydroxy-6-[(2,3,5-trihydroxy-6-methyloxan-4-yl)oxy]oxane-2-carboxylic acid	321.082732		M-H2O-H		0.79915												48043.73374	46552.26189	44459.02859	44910.55718	47341.51253	47388.12019	48926.38276	48069.84461	41470.00648	7477.969344	24296.03108	25490.71655	49858.74038	23244.5843	25983.79027	21853.19705	32858.34223	24668.89146	25463.55301	28992.30536	16818.19813	5619.541985	21629.59649	29860.37454	6409.108108	38606.30064	21525.13664	33259.71763	19193.58615	16183.50994	21863.00027	49355.51428	23984.86984	13569.21695	19254.05642	28794.56108	1892933.17	48447.15904	114508.3177	77383.09988	240974.8179	33780.18158	33876.97259	55839.41951	99205.84214	57252.34476	21450.57456	207089.4876	16002.87562	64422.44115	26883.59465	22318.54912	27917.42147	19654.20833	22061.68891
CHEBI:193477	C27H48O6	CC(CCCC(C)C1C(C(C2C1(CCC3C2(CC(C4C3(CCC(C4)O)C)O)O)C)O)O)CO	InChI=1S/C27H48O6/c1-15(14-28)6-5-7-16(2)21-22(31)23(32)24-26(21,4)11-9-20-25(3)10-8-17(29)12-18(25)19(30)13-27(20,24)33/h15-24,28-33H,5-14H2,1-4H3/t15-,16+,17-,18+,19-,20+,21-,22+,23+,24+,25-,26+,27-/m0/s1	(25S)-5alpha-cholestan-3beta,6alpha,8,15beta,16beta,26-hexol	449.3273908		M-H2O-H		10.41575												48178.8016	47258.5447	50202.71592	49009.24686	50891.67707	49381.88572	52431.60338	51091.74225	44712.6429	184966.0068	77625.02608	94290.38825	17925.6915	91934.08993	88567.25259	68721.64582	15674.04961	29102.01984	100775.6356	115770.1213	18028.13626	69998.73009	108604.5239	97254.64056	178454.7681	31849.08937	7842.742523	107703.4461	17981.30822	55113.39212	41290.26715	35980.95935	77396.65347	69362.85727	77857.47167	139675.4328	18480.10961	70831.27753	43534.71739	36644.90062	45189.65251	75998.66516	12889.12044	6835.095108	6788.309696	85568.83219	12674.8985	9327.330394	25018.93333	56929.18542	87178.04965	76520.52411	89209.47296	52908.39966	46252.65552
CHEBI:193507	C11H19NO4	O1CCC(NC(=O)CC(O)CCCC)C1=O	InChI=1S/C11H19NO4/c1-2-3-4-8(13)7-10(14)12-9-5-6-16-11(9)15/h8-9,13H,2-7H2,1H3,(H,12,14)	N-(3-hydroxy-heptanoyl)-homoserine lactone	228.1236025		M-H		4.048183333												11990.48056	12364.24825	11963.79027	11802.17071	12206.26261	12317.27258	11989.29467	12037.29493	825.5149402	1253.011775	933.371329	2148.754834	2173.2888	41532.56125	40929.44232	13498.64301	1280.785796	990.8596104	1629.454633	2061.611066	2419.364367	1286.070211	431.5952492	191909.6507	1927.75268	29544.03327	5479.649897	4171.640811	903.2570724	983.3384612	53903.26585	1012.942994	38244.06293	1321.799004	46748.75365	474.9298871	1783.456577	13204.5277	12847.51501	1159.986255	1403.002925	59762.06747	956.4853846	2256.91442	3621.175125	1586.392548	1342.990679	5636.077321	1170.216164	1620.548734	7245.284068	6323.49408	694.2495257	21804.50462	21458.4465
CHEBI:187799	C17H30O5	O(C(=O)CCCCCCCC/C=C\CCC)C[C@H](O)C(O)=O	InChI=1S/C17H30O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)22-14-15(18)17(20)21/h4-5,15,18H,2-3,6-14H2,1H3,(H,20,21)/b5-4-/t15-/m0/s1	2S-hydroxy-3-(10Z-tetradecenoyloxy)-propanoic acid	359.2074139		M+FA-H		6.674716667												30658.1624	30857.78052	31136.22839	31362.21367	32421.54057	30150.82219	32240.30474	31199.93284	47212.44157	12164.1876	39545.64949	27963.56348	13217.63645	41874.10921	47164.39792	14397.73451	20650.16484	44627.14672	11240.46973	12616.75181	18708.31721	27323.07131	11691.91046	70731.94057	12359.00191	98257.04745	50728.53536	40786.96492	22221.30587	83802.7898	79763.15197	43915.11922	40673.60971	20365.95806	68857.40314	37557.20016	22549.78953	20618.12377	45995.34105	27471.66639	21102.00965	43166.45255	17290.69625	28356.55094	24130.30518	24813.77078	38110.00234	9314.082588	12549.28463	29151.85107	25208.29937	27147.02014	56365.98326	80485.59242	84802.85038
CHEBI:169785	C26H44O8	OC1C(C2C(C(C(CC2)=C)CC/C(/C)=C/CO)(CC1)C)(COC3OC(C(O)C(O)C3O)CO)C	InChI=1S/C26H44O8/c1-15(10-12-27)5-7-17-16(2)6-8-19-25(17,3)11-9-20(29)26(19,4)14-33-24-23(32)22(31)21(30)18(13-28)34-24/h10,17-24,27-32H,2,5-9,11-14H2,1,3-4H3/b15-10+	Goshonoside F2	465.2855094		M-H2O-H		7.2769												16502.64231	17656.92664	17024.54627	17218.1771	18313.49171	17772.75132	17327.48821	17768.71142	3676.559134	1.081528289	4458.344325	3.486859787	0.414297373	158249.6617	46374.36174	192.9323572	1054.858143	1128.748844	20.25457295	10.11970839	4392.556352	10065.56289	287.1225073	104058.2238	4.37999448	9083.60031	61.68256167	2366.460093	31.40047367	11237.93201	221498.8001	4793.813629	38005.26326	1988.642683	198185.8606	3626.247128	29.49913218	116583.6576	5054.596624	4740.731451	51.56908815	6231.928401	686.3749168	281.610385	27050.55738	286.895753	431.8772855	294.0656702	1024.617608	758.4793764	764.0900094	668.0202709	2855.937649	5678.065533	5970.317269
CHEBI:137157	C23H48NO6P	[C@](COCCCCCCCC/C=C\CCCCCCCC)(O)([H])COP(OCCN)(O)=O	InChI=1S/C23H48NO6P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-28-21-23(25)22-30-31(26,27)29-20-18-24/h9-10,23,25H,2-8,11-22,24H2,1H3,(H,26,27)/b10-9-/t23-/m1/s1	PE(O-18:1(9Z)/0:0)	464.3142935		M-H		12.3895												36652.295	35986.46475	48086.82747	40832.6265	40819.96432	38900.049	38339.90709	41502.53758	27409.26251	278504.6903	36421.04441	95396.09454	90575.10003	11785.60663	1784.241862	247740.5715	3634.317484	1739.004999	254694.304	140825.3098	86375.36023	2199.840552	27419.45022	18354.77156	202878.417	598.6907327	45915.14911	8963.062899	80161.42178	7561.853493	2642.150477	46973.12536	19625.0958	116454.6891	24301.85602	4696.266743	3098.855986	31522.56071	15663.8183	393.0882603	1720.614736	2525.528921	1268.909492	5144.457627	4307.31392	15185.3524	14548.46641	17805.45175	1936.04235	2965.295297	5509.185702	5260.400112	14126.75447	1685.887869	10718.9982
CHEBI:168305	C36H60O10	O(C1C2C(C3C(C4(C(C(O)C3)C(CC4)/C(/C)=C/C(O)C5OC5(C)C)C)(C1)C)(CCC(O)C2(C)C)C)C6OC(C(O)C(O)C6O)CO	InChI=1S/C36H60O10/c1-17(13-20(39)30-33(4,5)46-30)18-9-12-35(7)25(18)19(38)14-23-34(6)11-10-24(40)32(2,3)29(34)21(15-36(23,35)8)44-31-28(43)27(42)26(41)22(16-37)45-31/h13,18-31,37-43H,9-12,14-16H2,1-8H3/b17-13+	Notoginsenoside T1	633.4008501		M-H2O-H		10.0639												2405.292591	2447.15758	2727.889255	3133.117922	2769.140609	2916.389439	2713.781409	3100.389526	341.5288617	4.39612E-08	4.39612E-08	4.39612E-08	8164.964812	14120.24241	760.1068116	4.39612E-08	36658.53399	418.5227759	4.39612E-08	4.39612E-08	16843.51545	5338.00862	509.5635827	1104.964341	4.39612E-08	4.39612E-08	2062.517927	2688.858181	4.39612E-08	2040.704191	4.39612E-08	232.106411	988.0487966	3188.952628	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	637.5601395	24552.85226	6897.648059	1526.79102	222.6657038	3681.982697	3209.058402	17641.93618	1151.970093	4.39612E-08	4.39612E-08	4.39612E-08	849.7961277	4.39612E-08	2178.647465	878.8332546	2010.861936
CHEBI:169305	C17H14O10S	S(OC=1C=C2OC(C3=CC(OC)=C(O)C=C3)=CC(=O)C2=C(O)C1OC)(O)(=O)=O	InChI=1S/C17H14O10S/c1-24-12-5-8(3-4-9(12)18)11-6-10(19)15-13(26-11)7-14(27-28(21,22)23)17(25-2)16(15)20/h3-7,18,20H,1-2H3,(H,21,22,23)	6-Hydroxyluteolin 6,3'-dimethyl ether 7-sulfate	409.022571		M-H		6.775683333												723.4198057	745.7582307	807.2111696	546.3081158	853.667212	1043.501373	964.5525367	889.8447605	86.86519509	365.3795062	377.9329787	897.3359447	902.6616849	249.7485176	452.1525437	657.5922149	274.5317601	235.4328836	521.3264023	488.4335003	281.8563917	586.7254279	144.4959742	604.4579239	1039.721987	227.8639105	286.6416962	636.936525	299.7972603	455.6525531	323.0150396	265.7119183	212.0645619	521.0638839	353.0506654	419.8819418	426.4841142	599.8718104	1161.021791	471.8475307	780.3946047	659.122044	38644.27718	768.5535779	1015.664699	444.8686318	36481.93622	2117.625902	1575.846415	372.0755467	590.8430512	559.3719922	402.5074424	370.584345	242.0096401
CHEBI:169607	C7H6O7S	S(OC=1C=C(C=CC1O)C(O)=O)(O)(=O)=O	InChI=1S/C7H6O7S/c8-5-2-1-4(7(9)10)3-6(5)14-15(11,12)13/h1-3,8H,(H,9,10)(H,11,12,13)	4-hydroxy-3-(sulfooxy)benzoic acid	232.9755585		M-H		2.7432												1660.301819	1547.420179	1436.216139	1421.051598	1559.393647	1559.00055	1614.372994	1681.701627	1274.521131	2977.746507	4.39612E-08	310.4784221	26685.60004	34.51195025	4.39612E-08	4.39612E-08	87.31567144	4.39612E-08	12187.8911	6451.416503	1117.163298	4.39612E-08	67.8603152	4.39612E-08	1413.872694	22.18540229	264.5905444	23.00544543	2306.579112	92.100402	4.39612E-08	219.33949	28.68113216	40.67030669	4.39612E-08	20.33104554	7199.740775	3833.569612	4.39612E-08	1711.350112	131.7855749	26.5469932	4456.646486	14761.6286	3061.772724	3844.089382	2279.009374	936.7655152	6108.240367	24.33386177	53.31282216	243.6573267	4.39612E-08	25.995187	68.77815125
CHEBI:193478	C14H16O4	CC(CCC1=C(C=C2C(=C1)C=CC(=O)O2)OC)O	InChI=1S/C14H16O4/c1-9(15)3-4-10-7-11-5-6-14(16)18-13(11)8-12(10)17-2/h5-9,15H,3-4H2,1-2H3	6-(3-hydroxybutyl)-7-methoxy-2H-chromen-2-one	293.1030934		M+FA-H		6.11235												7344.131337	7001.086338	7220.426003	7274.857627	7228.347698	6817.951767	7117.123732	6834.21669	3994.378344	3390.504552	13862.35822	6046.495938	2508.180433	4820.803996	36466.51503	4865.467231	2689.570588	7325.513226	2790.516962	3623.202678	2926.747336	7036.118011	8007.035535	4405.163978	2917.383162	14410.08964	3202.830242	5207.033071	3230.582945	10140.84525	17116.64627	5921.667817	30002.7735	16622.40848	15971.97503	10263.46871	2265.637091	1574.007031	16704.75365	1828.527767	5282.811861	6433.702075	1114.232687	1680.478782	27511.79989	2579.576304	5016.188726	3398.763988	1140.78309	1884.458341	2768.178681	2854.59517	54873.3395	6826.22062	8271.408684
CHEBI:79126	C11H22O3	OCCCCCCCCCCC(O)=O	InChI=1S/C11H22O3/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h12H,1-10H2,(H,13,14)	omega-hydroxy hendecanoic acid	247.1547475		M+FA-H		5.260683333												11906.31766	11680.84587	11685.79709	11786.89899	11635.1849	12095.39435	11406.5706	11623.44229	18702.42299	1536.44361	16925.94679	16912.23214	8742.832039	16654.89405	13417.60286	3544.439623	4832.406302	9793.185438	1354.372484	2147.131268	4717.103846	20113.08917	3069.978206	19619.75247	1699.916918	26241.1837	7424.057523	23085.23891	3374.679398	21367.67742	25890.16749	6206.122583	12179.32139	4290.124762	23815.83271	13801.8417	11817.35934	3684.023057	19891.61275	9524.165969	19832.69197	14663.42329	50877.95897	4810.502455	7575.351097	6201.086555	3119.897693	10838.40148	24813.2291	15821.72903	3815.688552	3938.572433	17083.06426	48461.30417	50805.13904
CHEBI:177093	C16H19N3O3	O=C(N1C(CCC1)C(O)=O)C(N)CC=2C=3C(NC2)=CC=CC3	InChI=1S/C16H19N3O3/c17-12(15(20)19-7-3-6-14(19)16(21)22)8-10-9-18-13-5-2-1-4-11(10)13/h1-2,4-5,9,12,14,18H,3,6-8,17H2,(H,21,22)	Tryptophyl-Proline	300.1352426		M-H		5.0033												22722.32352	22788.60871	23022.75132	23172.84167	23215.54789	23182.32642	23130.9674	21929.10861	20885.59758	16577.33829	36052.72637	16476.83713	62975.57784	13367.16134	15330.15057	42413.16867	31623.64337	23294.68314	20967.50623	13972.36744	53004.53851	63790.64093	53266.6698	11901.64821	11024.84037	26046.16194	55283.71653	14978.66506	13276.41447	11992.46571	13529.45802	54449.5826	14219.867	20860.0828	10419.24926	46685.80642	41250.01098	39216.98334	29409.99334	29965.70222	48649.60836	29957.93788	21916.68091	31280.34035	94369.39477	29731.23285	33979.83552	83334.86997	43325.26849	15875.48817	41845.10466	45225.20926	12863.85827	23173.25369	28788.09195
CHEBI:190314	C28H46O3	O[C@@H]1C\C(=C\C=C/2\[C@]3([C@]([C@@H](CC2)CCCCCCC(O)(C)C)(CCC3)C)[H])\C([C@@H](O)C1)=C	InChI=1S/C28H46O3/c1-20-22(18-24(29)19-26(20)30)13-12-21-14-15-23(28(4)17-9-11-25(21)28)10-7-5-6-8-16-27(2,3)31/h12-13,23-26,29-31H,1,5-11,14-19H2,2-4H3/b21-12+,22-13-/t23-,24-,25+,26+,28+/m1/s1	20(17->12beta)-abeo-1alpha,25-dihydroxy-24-dihomo-21-norvitamin D3	475.3426063		M+FA-H		11.98408333												59573.29391	59544.86869	60627.16132	57327.20121	57959.45982	57952.6885	64440.62089	59801.96529	35929.65121	150632.0039	31263.62457	82542.02452	99297.76928	69847.40485	19558.46706	146607.6188	22816.79487	12595.86866	140703.9412	146688.9215	19121.32035	66585.169	32198.54313	31004.40148	120801.7298	65819.35614	29376.93183	46954.63595	39346.10778	49512.77453	42225.08196	55886.09665	17201.30675	325082.8263	144287.2595	9109.900709	11781.48379	12815.43475	12994.25083	19813.45695	1892.831788	16538.89303	2699.283522	1071.36092	22817.61961	9203.807462	8621.479301	13966.29471	8818.351834	11361.16651	22232.71874	19497.32617	92297.07614	20335.94213	19860.28476
CHEBI:193479	C17H17NO4	C1=CC(=CC=C1CCNC(=O)C=CC2=CC(=C(C=C2)O)O)O	InChI=1S/C17H17NO4/c19-14-5-1-12(2-6-14)9-10-18-17(22)8-4-13-3-7-15(20)16(21)11-13/h1-8,11,19-21H,9-10H2,(H,18,22)/b8-4+	N-cis-Caffeoyltyramine	344.1143336		M+FA-H		5.18015												4948.688288	5223.834035	4010.706864	4797.475784	4929.64734	5076.705511	4356.678985	5223.361701	1151.025126	1275.899797	2381.348083	4214.637457	2137.506911	4177.383264	1578.175012	2293.160404	131792.1693	1083.925301	1942.809965	2406.513665	8299.81177	1157.11561	1506.002317	530.8217468	2022.371003	1777.67012	3887.6953	1170.106407	9657.2213	3358.814541	50.01876946	5135.688447	623.490364	938.5459878	129.181869	5333.688757	33826.22405	20087.52762	640.7862913	1068.328956	2229.055144	487.3585347	10758.11579	935.73299	2389.255074	3030.830227	3983.399094	5653.616885	7602.565755	741.8436182	580.2759893	1133.166832	258.0335566	270.4767884	545.5098727
CHEBI:180805	C15H16O9S	S(OC=1C=C(CC(O)CC2=C(O)C=C(O)C=C2O)C=CC1O)(O)(=O)=O	InChI=1S/C15H16O9S/c16-9(5-11-13(19)6-10(17)7-14(11)20)3-8-1-2-12(18)15(4-8)24-25(21,22)23/h1-2,4,6-7,9,16-20H,3,5H2,(H,21,22,23)	{2-hydroxy-5-[2-hydroxy-3-(2,4,6-trihydroxyphenyl)propyl]phenyl}oxidanesulfonic acid	371.0441873		M-H		4.446566667												17610.02273	18180.66375	19397.54943	17556.33315	18821.76228	18797.18941	17825.81295	18494.0963	23505.54145	4.39612E-08	39809.53228	339101.9107	1665.792289	6830.01952	524.6844672	19378.49405	5894.300293	4.39612E-08	4.39612E-08	46.47385754	109334.153	4.39612E-08	76.8727324	412.3686186	3.765649924	1354.106204	540.4406854	4.39612E-08	125.5450487	0.204893131	4.39612E-08	15697.42224	788.1554492	1699.023735	25.40118679	63.31619712	607967.3629	264140.8622	15573.41316	299.8789565	10.95950506	656.7507612	2273.053928	12319.15044	4.39612E-08	4121.644232	907.5027541	1439.325958	46362.13626	109.9980237	359.8022793	448.2769263	4.39612E-08	33.52707635	156.9293009
CHEBI:133221	C10H9NO3	C=1C=CC=C2NC(C(C12)CC(=O)O)=O	InChI=1S/C10H9NO3/c12-9(13)5-7-6-3-1-2-4-8(6)11-10(7)14/h1-4,7H,5H2,(H,11,14)(H,12,13)	2-Oxindole-3-acetate	236.0558774		M+FA-H		4.132666667												13126.22054	14529.69505	14978.45092	14047.23156	13944.17403	13783.7966	13250.30852	13416.66802	7910.612419	15438.28109	7585.57941	15725.5234	23359.59396	25191.41435	27256.71119	21985.16025	27708.14226	5167.911179	14895.7	18150.79897	22886.6692	13408.10405	25001.03734	19475.65389	17077.91558	29125.57728	9667.230556	30967.24416	17500.53335	30289.47553	22715.57735	18340.02903	26927.92784	14603.73635	22104.53332	8787.742647	7894.386346	10548.22964	3154.578539	19755.15702	11055.83617	14331.30719	25904.02622	7632.32595	6943.645261	8251.891488	6323.614461	11202.1548	7020.958553	8061.829146	6203.463937	5454.140379	28928.20173	17607.29596	17897.59675
CHEBI:138499	C18H36O6	C(C(CCCCCCCC(O)=O)O)(CC(C(CCCCC)O)O)O	InChI=1S/C18H36O6/c1-2-3-7-10-14(19)16(21)13-17(22)15(20)11-8-5-4-6-9-12-18(23)24/h14-17,19-22H,2-13H2,1H3,(H,23,24)	Sativic acid	347.2436615		M-H		6.044083333												34752.19786	34187.86099	36283.13125	33145.1105	33895.818	35481.27757	35465.63158	34114.38775	29400.76584	5167.399745	37167.18351	11886.277	10919.69467	54686.94265	355541.3201	9762.321399	20501.73434	111449.6015	4831.327599	6335.407782	20095.46975	54855.16629	12027.61694	32623.74328	4072.782615	2908.815902	8643.348786	105528.415	10623.87938	43516.44072	2177.291126	11064.9424	306354.2725	8433.072888	2208.869691	11740.45165	37209.67074	19039.00997	52878.37927	30882.28705	10678.63807	41928.44324	24423.85906	19496.59396	5493.119112	26671.90011	9843.403233	4119.278403	15031.21582	43318.56048	5266.024655	5506.147993	9826.497141	80966.3891	82364.20559
CHEBI:169308	C30H48O6	OC1C2(C3C(C4(C(C5C(CC4)(CCC(C5)(C)C)C(O)=O)=CC3)C)(CCC2C(C(O)C1O)(CO)C)C)C	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-27(4)17(18(30)15-25)7-8-20-28(27,5)10-9-19-26(3,16-31)22(33)21(32)23(34)29(19,20)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	(1beta,2alpha,3alpha)-1,2,3,24-Tetrahydroxy-12-oleanen-28-oic acid	549.343886		M+FA-H		9.02665												1861.761306	2512.871966	1656.693365	1742.267991	2456.139197	1345.027055	1673.007861	2151.984305	179.1890778	1486.277019	91818.61286	2416.8528	3243.268072	1560.845968	2037.597357	2153.065696	1613.233407	300.534201	1011.083201	1125.69158	1442.953879	3311.272174	3890.608474	3614.800895	1329.683543	1933.753629	1161.67466	2309.840886	2615.141732	162.4794074	2593.550353	3311.752562	1582.629992	1382.11198	1913.01442	1548.006578	934.9064562	849.4900159	2175.254755	1087.845074	358.2430227	1218.621229	544.1478032	751.0258824	1350.662947	2807.179922	300.0772399	372.3739514	1704.80236	974.5617659	8587.296594	4731.76432	0.531690292	2059.101725	2612.280015
CHEBI:167212	C32H54O12	O1[C@@H](O[C@](CC/C=C(/CC\C=C(\CC/C=C(\CO[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)/C)/C)\C)(C)C=C)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	InChI=1S/C32H54O12/c1-6-32(5,44-31-29(40)27(38)25(36)23(17-34)43-31)15-9-14-20(3)11-7-10-19(2)12-8-13-21(4)18-41-30-28(39)26(37)24(35)22(16-33)42-30/h6,10,13-14,22-31,33-40H,1,7-9,11-12,15-18H2,2-5H3/b19-10+,20-14+,21-13-/t22-,23-,24-,25-,26+,27+,28-,29-,30-,31+,32-/m1/s1	Lyciumoside I	611.3424936		M-H2O-H		6.966866667												511.2206203	656.1550458	949.3876747	720.4554657	631.625278	964.0572142	1081.705395	605.6677683	611.183389	110.0906613	4.39612E-08	14390.68987	1910.009258	4.39612E-08	1043.176516	4.39612E-08	4.39612E-08	204.5936215	236.2719397	308.0870618	195.9794303	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	343.4221293	467.8701483	93.34839668	142.4875427	29.55112296	87.09917278	4.39612E-08	4.39612E-08	4.39612E-08	19.64908542	517.7798678	61.32246113	73530.66551	4.39612E-08	4.39612E-08	16.67055652	588.700883	315.4792328	4.39612E-08	46999.63357	4.39612E-08	70.12064835	4.39612E-08	153.4107759	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:193480	C13H16O4	CC(=CCC1=C(C=CC(=C1OC)C(=O)O)O)C	InChI=1S/C13H16O4/c1-8(2)4-5-9-11(14)7-6-10(13(15)16)12(9)17-3/h4,6-7,14H,5H2,1-3H3,(H,15,16)	4-hydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)benzoic acid	281.1029076		M+FA-H		6.264283333												870.8045736	775.5262912	883.141289	580.6083956	706.6316614	593.8908825	815.6027876	864.3853247	72.41863302	116.8661067	21497.42349	4.39612E-08	14.00627575	4.39612E-08	4.39612E-08	32.18465912	114.5130866	147.2799781	288.4352296	244.9417474	348.7667834	736.9180466	4.39612E-08	106.787074	120.0385693	153.2270421	42.0744362	54.36645602	286.3825638	4.39612E-08	440.6979696	4.39612E-08	4.39612E-08	4.39612E-08	321.5417567	233.8415562	6999.200222	159.362467	9928.938656	221.3093302	2389.402193	260.0748995	2432.073664	187.3323289	938.8412014	773.8523846	698.0885128	431.9733517	1287.305391	24.10779972	4.39612E-08	4.39612E-08	4.39612E-08	244.8014898	264.2596102
