Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,host_subject_id,subject_information
SRR8057709,AMPLICON,350,77494900,PRJNA436359,SAMN10242752,Metagenome or environmental,54377103,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887254,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94329,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94329,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94329_SubjectID_894,
SRR8057710,AMPLICON,350,25069100,PRJNA436359,SAMN10241973,Metagenome or environmental,13671094,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887253,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75081,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75081,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75081_SubjectID_4395,
SRR8057711,AMPLICON,350,19652850,PRJNA436359,SAMN10241974,Metagenome or environmental,10546741,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887252,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75080,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75080,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75080_SubjectID_4256,
SRR8057713,AMPLICON,350,13256600,PRJNA436359,SAMN10241976,Metagenome or environmental,7153914,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887250,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75150,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75150,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75150_SubjectID_1748,
SRR8057716,AMPLICON,350,12157250,PRJNA436359,SAMN10241971,Metagenome or environmental,6620270,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887247,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75084,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75084,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75084_SubjectID_5491,
SRR8057717,AMPLICON,350,13095950,PRJNA436359,SAMN10241972,Metagenome or environmental,7295314,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887246,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75083,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75083,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G75083_SubjectID_3800,
SRR8057718,AMPLICON,350,40365850,PRJNA436359,SAMN10241977,Metagenome or environmental,26757650,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887245,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94602,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94602,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94602_SubjectID_11369,
SRR8057719,AMPLICON,350,52758300,PRJNA436359,SAMN10241978,Metagenome or environmental,34559905,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887244,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94603,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94603,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94603_SubjectID_5028,
SRR8057720,AMPLICON,350,25593050,PRJNA436359,SAMN10242527,Metagenome or environmental,16155570,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887243,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94414,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94414,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94414_SubjectID_12532,
SRR8057724,AMPLICON,350,54419400,PRJNA436359,SAMN10242308,Metagenome or environmental,35874481,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887239,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94644,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94644,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94644_SubjectID_9473,
SRR8057725,AMPLICON,350,3628450,PRJNA436359,SAMN10241794,Metagenome or environmental,1805743,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887238,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74954,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74954,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G74954_SubjectID_10473,
SRR8057728,AMPLICON,350,3742200,PRJNA436359,SAMN10241795,Metagenome or environmental,1690876,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887235,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74955,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74955,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G74955_SubjectID_4892,
SRR8057731,AMPLICON,350,5552050,PRJNA436359,SAMN10241792,Metagenome or environmental,2676540,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887232,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74956,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74956,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G74956_SubjectID_13450,
SRR8057732,AMPLICON,350,34999650,PRJNA436359,SAMN10241791,Metagenome or environmental,23452766,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887231,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94620,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94620,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G94620_SubjectID_9064,
SRR8057733,AMPLICON,350,5240900,PRJNA436359,SAMN10242449,Metagenome or environmental,2556856,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887230,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75029,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75029,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75029_SubjectID_4395,
SRR8057734,AMPLICON,350,6258700,PRJNA436359,SAMN10242450,Metagenome or environmental,3062386,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887229,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75028,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75028,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75028_SubjectID_13518,
SRR8057735,AMPLICON,350,5933900,PRJNA436359,SAMN10242451,Metagenome or environmental,2876028,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887228,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75024,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75024,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75024_SubjectID_11325,
SRR8057736,AMPLICON,350,5272050,PRJNA436359,SAMN10242452,Metagenome or environmental,2468441,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887227,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75027,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75027,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75027_SubjectID_6424,
SRR8057737,AMPLICON,350,213326750,PRJNA436359,SAMN10242102,Metagenome or environmental,143901686,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887400,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96110,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96110,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96110_SubjectID_1158,
SRR8057738,AMPLICON,350,4477200,PRJNA436359,SAMN10242663,Metagenome or environmental,2168466,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887399,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75007,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75007,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G75007_SubjectID_5170,
SRR8057739,AMPLICON,350,10998050,PRJNA436359,SAMN10242107,Metagenome or environmental,7046264,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887398,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94536,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94536,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G94536_SubjectID_3711,
SRR8057746,AMPLICON,350,32851000,PRJNA436359,SAMN10242258,Metagenome or environmental,21545833,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887391,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94682,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94682,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94682_SubjectID_8534,
SRR8057747,AMPLICON,350,73280200,PRJNA436359,SAMN10241823,Metagenome or environmental,49437606,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887390,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96097,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96097,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96097_SubjectID_5924,
SRR8057748,AMPLICON,350,77767900,PRJNA436359,SAMN10241824,Metagenome or environmental,52246059,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887389,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96096,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96096,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96096_SubjectID_12532,
SRR8057750,AMPLICON,350,42515550,PRJNA436359,SAMN10241826,Metagenome or environmental,28514925,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887387,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96094,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96094,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96094_SubjectID_588,
SRR8057751,AMPLICON,350,25289250,PRJNA436359,SAMN10241819,Metagenome or environmental,16956531,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887386,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94710,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94710,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94710_SubjectID_5204,
SRR8057752,AMPLICON,350,21272650,PRJNA436359,SAMN10241820,Metagenome or environmental,11730968,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887385,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75047,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75047,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G75047_SubjectID_7748,
SRR8057753,AMPLICON,350,10824800,PRJNA436359,SAMN10241821,Metagenome or environmental,7729899,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887384,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104235,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104235,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G104235_SubjectID_11668,
SRR8057754,AMPLICON,350,2993900,PRJNA436359,SAMN10241822,Metagenome or environmental,2198156,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887383,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104237,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104237,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G104237_SubjectID_14401,
SRR8057755,AMPLICON,350,1589350,PRJNA436359,SAMN10242659,Metagenome or environmental,1089474,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887382,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74849,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74849,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G74849_SubjectID_14559,
SRR8057756,AMPLICON,350,13409900,PRJNA436359,SAMN10242478,Metagenome or environmental,6590942,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887381,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93231,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93231,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G93231_SubjectID_14053,
SRR8057758,AMPLICON,350,18695250,PRJNA436359,SAMN10242477,Metagenome or environmental,9218185,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887379,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93230,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93230,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G93230_SubjectID_14381,
SRR8057759,AMPLICON,350,4170950,PRJNA436359,SAMN10242661,Metagenome or environmental,2694975,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887378,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74840,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74840,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G74840_SubjectID_5103,
SRR8057760,AMPLICON,350,14869750,PRJNA436359,SAMN10242110,Metagenome or environmental,9196542,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887377,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94535,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94535,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G94535_SubjectID_8534,
SRR8057761,AMPLICON,350,12742800,PRJNA436359,SAMN10242109,Metagenome or environmental,8029589,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887376,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94534,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94534,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G94534_SubjectID_7805,
SRR8057762,AMPLICON,350,20513150,PRJNA436359,SAMN10242112,Metagenome or environmental,12974199,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887375,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94539,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94539,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G94539_SubjectID_2198,
SRR8057763,AMPLICON,350,19464900,PRJNA436359,SAMN10242111,Metagenome or environmental,12236188,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887374,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94538,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94538,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G94538_SubjectID_10750,
SRR8057764,AMPLICON,350,2526300,PRJNA436359,SAMN10242114,Metagenome or environmental,1782130,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887373,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96024,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96024,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G96024_SubjectID_13043,
SRR8057765,AMPLICON,350,3473750,PRJNA436359,SAMN10242113,Metagenome or environmental,2417876,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887372,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96026,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96026,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G96026_SubjectID_1663,
SRR8057766,AMPLICON,350,41794550,PRJNA436359,SAMN10242116,Metagenome or environmental,28502997,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887371,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96021,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96021,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96021_SubjectID_1360,
SRR8057767,AMPLICON,350,36617350,PRJNA436359,SAMN10242115,Metagenome or environmental,24886771,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887370,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96023,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96023,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G96023_SubjectID_3107,
SRR8057768,AMPLICON,350,23465750,PRJNA436359,SAMN10242118,Metagenome or environmental,14192492,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887369,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90281,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90281,SRP165757,2018-10-15T12:42:00Z,1,2012/2016,G90281_SubjectID_7551,
SRR8057769,AMPLICON,350,28282800,PRJNA436359,SAMN10242117,Metagenome or environmental,19232338,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887368,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96028,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96028,SRP165757,2018-10-15T12:43:00Z,1,2012/2016,G96028_SubjectID_1663,
SRR8057776,AMPLICON,350,12747700,PRJNA436359,SAMN10241898,Metagenome or environmental,6889425,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887361,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75143,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75143,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G75143_SubjectID_13450,
SRR8057781,AMPLICON,350,8378300,PRJNA436359,SAMN10242324,Metagenome or environmental,4016472,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887356,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93218,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93218,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G93218_SubjectID_4199,
SRR8057782,AMPLICON,350,51760450,PRJNA436359,SAMN10242250,Metagenome or environmental,34132961,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887355,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94675,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94675,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G94675_SubjectID_6899,
SRR8057783,AMPLICON,350,11248300,PRJNA436359,SAMN10242326,Metagenome or environmental,5901343,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887354,USA,North America,USA,Homo sapiens,Illumina MiSeq,G93212,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93212,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G93212_SubjectID_12293,
SRR8057784,AMPLICON,350,17881850,PRJNA436359,SAMN10242087,Metagenome or environmental,12331039,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887353,USA,North America,USA,Homo sapiens,Illumina MiSeq,G92918,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92918,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G92918_SubjectID_1456,
SRR8057785,AMPLICON,350,11737950,PRJNA436359,SAMN10241889,Metagenome or environmental,6687732,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887352,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75093,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75093,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G75093_SubjectID_4096,
SRR8057791,AMPLICON,350,20977250,PRJNA436359,SAMN10241895,Metagenome or environmental,11408556,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887346,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75137,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75137,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G75137_SubjectID_4522,
SRR8057800,AMPLICON,350,25288900,PRJNA436359,SAMN10242461,Metagenome or environmental,14758186,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4887337,USA,North America,USA,Homo sapiens,Illumina MiSeq,G108819,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G108819,SRP165757,2018-10-15T12:45:00Z,1,2012/2016,G108819_SubjectID_12532,
